PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,1988,1988,11,1,61,O,20433,.,.,.,1
AUS,1,1988,1988,12,1,42,O,21028,.,.,.,0
AUS,1,1988,1988,12,1,61,O,21057,.,.,.,1
AUS,1,1988,1988,TOT,1,42,O,251009,.,.,.,0
AUS,1,1988,1988,TOT,1,61,O,251305,.,.,.,1
AUS,1,1989,1989,1,1,42,O,20453,.,.,.,0
AUS,1,1989,1989,1,1,61,O,20481,.,.,.,1
AUS,1,1989,1989,2,1,42,O,19387,.,.,.,0
AUS,1,1989,1989,2,1,61,O,19419,.,.,.,1
AUS,1,1989,1989,3,1,42,O,21565,.,.,.,0
AUS,1,1989,1989,3,1,61,O,21600,.,.,.,1
AUS,1,1989,1989,4,1,42,O,20220,.,.,.,0
AUS,1,1989,1989,4,1,61,O,20247,.,.,.,1
AUS,1,1989,1989,5,1,42,O,21793,.,.,.,0
AUS,1,1989,1989,5,1,61,O,21834,.,.,.,1
AUS,1,1989,1989,6,1,42,O,21290,.,.,.,0
AUS,1,1989,1989,6,1,61,O,21334,.,.,.,1
AUS,1,1989,1989,7,1,42,O,21548,.,.,.,0
AUS,1,1989,1989,7,1,61,O,21582,.,.,.,1
AUS,1,1989,1989,8,1,42,O,22089,.,.,.,0
AUS,1,1989,1989,8,1,61,O,22125,.,.,.,1
AUS,1,1989,1989,9,1,42,O,22045,.,.,.,0
AUS,1,1989,1989,9,1,61,O,22076,.,.,.,1
AUS,1,1989,1989,10,1,42,O,22131,.,.,.,0
AUS,1,1989,1989,10,1,61,O,22161,.,.,.,1
AUS,1,1989,1989,11,1,42,O,20817,.,.,.,0
AUS,1,1989,1989,11,1,61,O,20853,.,.,.,1
AUS,1,1989,1989,12,1,42,O,20852,.,.,.,0
AUS,1,1989,1989,12,1,61,O,20887,.,.,.,1
AUS,1,1989,1989,TOT,1,42,O,254190,.,.,.,0
AUS,1,1989,1989,TOT,1,61,O,254599,.,.,.,1
AUS,1,1990,1990,1,1,42,O,21222,.,.,.,0
AUS,1,1990,1990,1,1,61,O,21256,.,.,.,1
AUS,1,1990,1990,2,1,42,O,20194,.,.,.,0
AUS,1,1990,1990,2,1,61,O,20227,.,.,.,1
AUS,1,1990,1990,3,1,42,O,22881,.,.,.,0
AUS,1,1990,1990,3,1,61,O,22923,.,.,.,1
AUS,1,1990,1990,4,1,42,O,21708,.,.,.,0
AUS,1,1990,1990,4,1,61,O,21756,.,.,.,1
AUS,1,1990,1990,5,1,42,O,22320,.,.,.,0
AUS,1,1990,1990,5,1,61,O,22365,.,.,.,1
AUS,1,1990,1990,6,1,42,O,21684,.,.,.,0
AUS,1,1990,1990,6,1,61,O,21728,.,.,.,1
AUS,1,1990,1990,7,1,42,O,22271,.,.,.,0
AUS,1,1990,1990,7,1,61,O,22314,.,.,.,1
AUS,1,1990,1990,8,1,42,O,22630,.,.,.,0
AUS,1,1990,1990,8,1,61,O,22685,.,.,.,1
AUS,1,1990,1990,9,1,42,O,22368,.,.,.,0
AUS,1,1990,1990,9,1,61,O,22416,.,.,.,1
AUS,1,1990,1990,10,1,42,O,23092,.,.,.,0
AUS,1,1990,1990,10,1,61,O,23127,.,.,.,1
AUS,1,1990,1990,11,1,42,O,20982,.,.,.,0
AUS,1,1990,1990,11,1,61,O,21040,.,.,.,1
AUS,1,1990,1990,12,1,42,O,20927,.,.,.,0
AUS,1,1990,1990,12,1,61,O,20968,.,.,.,1
AUS,1,1990,1990,TOT,1,42,O,262279,.,.,.,0
AUS,1,1990,1990,TOT,1,61,O,262805,.,.,.,1
AUS,1,1991,1991,1,1,42,O,21650,.,.,.,0
AUS,1,1991,1991,1,1,61,O,21687,.,.,.,1
AUS,1,1991,1991,2,1,42,O,20006,.,.,.,0
AUS,1,1991,1991,2,1,61,O,20049,.,.,.,1
AUS,1,1991,1991,3,1,42,O,22360,.,.,.,0
AUS,1,1991,1991,3,1,61,O,22416,.,.,.,1
AUS,1,1991,1991,4,1,42,O,21855,.,.,.,0
AUS,1,1991,1991,4,1,61,O,21892,.,.,.,1
AUS,1,1991,1991,5,1,42,O,22175,.,.,.,0
AUS,1,1991,1991,5,1,61,O,22221,.,.,.,1
AUS,1,1991,1991,6,1,42,O,21259,.,.,.,0
AUS,1,1991,1991,6,1,61,O,21311,.,.,.,1
AUS,1,1991,1991,7,1,42,O,21907,.,.,.,0
AUS,1,1991,1991,7,1,61,O,21938,.,.,.,1
AUS,1,1991,1991,8,1,42,O,21952,.,.,.,0
AUS,1,1991,1991,8,1,61,O,22011,.,.,.,1
AUS,1,1991,1991,9,1,42,O,21575,.,.,.,0
AUS,1,1991,1991,9,1,61,O,21612,.,.,.,1
AUS,1,1991,1991,10,1,42,O,22034,.,.,.,0
AUS,1,1991,1991,10,1,61,O,22079,.,.,.,1
AUS,1,1991,1991,11,1,42,O,19940,.,.,.,0
AUS,1,1991,1991,11,1,61,O,19977,.,.,.,1
AUS,1,1991,1991,12,1,42,O,21024,.,.,.,0
AUS,1,1991,1991,12,1,61,O,21076,.,.,.,1
AUS,1,1991,1991,TOT,1,42,O,257737,.,.,.,0
AUS,1,1991,1991,TOT,1,61,O,258269,.,.,.,1
AUS,1,1992,1992,1,1,42,O,21971,.,.,.,0
AUS,1,1992,1992,1,1,61,O,22022,.,.,.,1
AUS,1,1992,1992,2,1,42,O,21231,.,.,.,0
AUS,1,1992,1992,2,1,61,O,21287,.,.,.,1
AUS,1,1992,1992,3,1,42,O,22697,.,.,.,0
AUS,1,1992,1992,3,1,61,O,22762,.,.,.,1
AUS,1,1992,1992,4,1,42,O,21887,.,.,.,0
AUS,1,1992,1992,4,1,61,O,21938,.,.,.,1
AUS,1,1992,1992,5,1,42,O,22348,.,.,.,0
AUS,1,1992,1992,5,1,61,O,22407,.,.,.,1
AUS,1,1992,1992,6,1,42,O,21803,.,.,.,0
AUS,1,1992,1992,6,1,61,O,21861,.,.,.,1
AUS,1,1992,1992,7,1,42,O,22811,.,.,.,0
AUS,1,1992,1992,7,1,61,O,22867,.,.,.,1
AUS,1,1992,1992,8,1,42,O,21974,.,.,.,0
AUS,1,1992,1992,8,1,61,O,22035,.,.,.,1
AUS,1,1992,1992,9,1,42,O,22659,.,.,.,0
AUS,1,1992,1992,9,1,61,O,22722,.,.,.,1
AUS,1,1992,1992,10,1,42,O,22633,.,.,.,0
AUS,1,1992,1992,10,1,61,O,22697,.,.,.,1
AUS,1,1992,1992,11,1,42,O,20485,.,.,.,0
AUS,1,1992,1992,11,1,61,O,20543,.,.,.,1
AUS,1,1992,1992,12,1,42,O,21020,.,.,.,0
AUS,1,1992,1992,12,1,61,O,21104,.,.,.,1
AUS,1,1992,1992,TOT,1,42,O,263519,.,.,.,0
AUS,1,1992,1992,TOT,1,61,O,264245,.,.,.,1
AUS,1,1993,1993,1,1,42,O,21521,.,.,.,0
AUS,1,1993,1993,1,1,61,O,21596,.,.,.,1
AUS,1,1993,1993,2,1,42,O,20169,.,.,.,0
AUS,1,1993,1993,2,1,61,O,20225,.,.,.,1
AUS,1,1993,1993,3,1,42,O,22907,.,.,.,0
AUS,1,1993,1993,3,1,61,O,22976,.,.,.,1
AUS,1,1993,1993,4,1,42,O,21677,.,.,.,0
AUS,1,1993,1993,4,1,61,O,21734,.,.,.,1
AUS,1,1993,1993,5,1,42,O,22051,.,.,.,0
AUS,1,1993,1993,5,1,61,O,22110,.,.,.,1
AUS,1,1993,1993,6,1,42,O,21805,.,.,.,0
AUS,1,1993,1993,6,1,61,O,21878,.,.,.,1
AUS,1,1993,1993,7,1,42,O,22134,.,.,.,0
AUS,1,1993,1993,7,1,61,O,22207,.,.,.,1
AUS,1,1993,1993,8,1,42,O,21853,.,.,.,0
AUS,1,1993,1993,8,1,61,O,21924,.,.,.,1
AUS,1,1993,1993,9,1,42,O,22417,.,.,.,0
AUS,1,1993,1993,9,1,61,O,22478,.,.,.,1
AUS,1,1993,1993,10,1,42,O,22143,.,.,.,0
AUS,1,1993,1993,10,1,61,O,22210,.,.,.,1
AUS,1,1993,1993,11,1,42,O,20450,.,.,.,0
AUS,1,1993,1993,11,1,61,O,20511,.,.,.,1
AUS,1,1993,1993,12,1,42,O,21589,.,.,.,0
AUS,1,1993,1993,12,1,61,O,21665,.,.,.,1
AUS,1,1993,1993,TOT,1,42,O,260716,.,.,.,0
AUS,1,1993,1993,TOT,1,61,O,261514,.,.,.,1
AUS,1,1994,1994,1,1,42,O,21829,.,.,.,0
AUS,1,1994,1994,1,1,61,O,21910,.,.,.,1
AUS,1,1994,1994,2,1,42,O,20345,.,.,.,0
AUS,1,1994,1994,2,1,61,O,20427,.,.,.,1
AUS,1,1994,1994,3,1,42,O,23549,.,.,.,0
AUS,1,1994,1994,3,1,61,O,23647,.,.,.,1
AUS,1,1994,1994,4,1,42,O,21295,.,.,.,0
AUS,1,1994,1994,4,1,61,O,21379,.,.,.,1
AUS,1,1994,1994,5,1,42,O,22015,.,.,.,0
AUS,1,1994,1994,5,1,61,O,22099,.,.,.,1
AUS,1,1994,1994,6,1,42,O,21130,.,.,.,0
AUS,1,1994,1994,6,1,61,O,21210,.,.,.,1
AUS,1,1994,1994,7,1,42,O,21924,.,.,.,0
AUS,1,1994,1994,7,1,61,O,22001,.,.,.,1
AUS,1,1994,1994,8,1,42,O,22131,.,.,.,0
AUS,1,1994,1994,8,1,61,O,22216,.,.,.,1
AUS,1,1994,1994,9,1,42,O,22492,.,.,.,0
AUS,1,1994,1994,9,1,61,O,22593,.,.,.,1
AUS,1,1994,1994,10,1,42,O,22211,.,.,.,0
AUS,1,1994,1994,10,1,61,O,22312,.,.,.,1
AUS,1,1994,1994,11,1,42,O,20775,.,.,.,0
AUS,1,1994,1994,11,1,61,O,20876,.,.,.,1
AUS,1,1994,1994,12,1,42,O,21433,.,.,.,0
AUS,1,1994,1994,12,1,61,O,21538,.,.,.,1
AUS,1,1994,1994,TOT,1,42,O,261129,.,.,.,0
AUS,1,1994,1994,TOT,1,61,O,262208,.,.,.,1
AUS,1,1995,1995,1,1,42,O,21733,.,.,.,0
AUS,1,1995,1995,1,1,61,O,21828,.,.,.,1
AUS,1,1995,1995,2,1,42,O,20362,.,.,.,0
AUS,1,1995,1995,2,1,61,O,20469,.,.,.,1
AUS,1,1995,1995,3,1,42,O,23106,.,.,.,0
AUS,1,1995,1995,3,1,61,O,23230,.,.,.,1
AUS,1,1995,1995,4,1,42,O,21041,.,.,.,0
AUS,1,1995,1995,4,1,61,O,21160,.,.,.,1
AUS,1,1995,1995,5,1,42,O,22473,.,.,.,0
AUS,1,1995,1995,5,1,61,O,22605,.,.,.,1
AUS,1,1995,1995,6,1,42,O,21558,.,.,.,0
AUS,1,1995,1995,6,1,61,O,21701,.,.,.,1
AUS,1,1995,1995,7,1,42,O,21984,.,.,.,0
AUS,1,1995,1995,7,1,61,O,22145,.,.,.,1
AUS,1,1995,1995,8,1,42,O,22268,.,.,.,0
AUS,1,1995,1995,8,1,61,O,22409,.,.,.,1
AUS,1,1995,1995,9,1,42,O,21920,.,.,.,0
AUS,1,1995,1995,9,1,61,O,22080,.,.,.,1
AUS,1,1995,1995,10,1,42,O,21817,.,.,.,0
AUS,1,1995,1995,10,1,61,O,21960,.,.,.,1
AUS,1,1995,1995,11,1,42,O,20283,.,.,.,0
AUS,1,1995,1995,11,1,61,O,20406,.,.,.,1
AUS,1,1995,1995,12,1,42,O,20021,.,.,.,0
AUS,1,1995,1995,12,1,61,O,20160,.,.,.,1
AUS,1,1995,1995,TOT,1,42,O,258566,.,.,.,0
AUS,1,1995,1995,TOT,1,61,O,260153,.,.,.,1
AUS,1,1996,1996,1,1,42,O,21022,.,.,.,0
AUS,1,1996,1996,1,1,61,O,21158,.,.,.,1
AUS,1,1996,1996,2,1,42,O,20517,.,.,.,0
AUS,1,1996,1996,2,1,61,O,20637,.,.,.,1
AUS,1,1996,1996,3,1,42,O,21777,.,.,.,0
AUS,1,1996,1996,3,1,61,O,21936,.,.,.,1
AUS,1,1996,1996,4,1,42,O,20703,.,.,.,0
AUS,1,1996,1996,4,1,61,O,20866,.,.,.,1
AUS,1,1996,1996,5,1,42,O,21683,.,.,.,0
AUS,1,1996,1996,5,1,61,O,21857,.,.,.,1
AUS,1,1996,1996,6,1,42,O,20729,.,.,.,0
AUS,1,1996,1996,6,1,61,O,20910,.,.,.,1
AUS,1,1996,1996,7,1,42,O,21661,.,.,.,0
AUS,1,1996,1996,7,1,61,O,21834,.,.,.,1
AUS,1,1996,1996,8,1,42,O,21769,.,.,.,0
AUS,1,1996,1996,8,1,61,O,21943,.,.,.,1
AUS,1,1996,1996,9,1,42,O,21931,.,.,.,0
AUS,1,1996,1996,9,1,61,O,22095,.,.,.,1
AUS,1,1996,1996,10,1,42,O,22228,.,.,.,0
AUS,1,1996,1996,10,1,61,O,22414,.,.,.,1
AUS,1,1996,1996,11,1,42,O,20748,.,.,.,0
AUS,1,1996,1996,11,1,61,O,20934,.,.,.,1
AUS,1,1996,1996,12,1,42,O,21081,.,.,.,0
AUS,1,1996,1996,12,1,61,O,21279,.,.,.,1
AUS,1,1996,1996,TOT,1,42,O,255849,.,.,.,0
AUS,1,1996,1996,TOT,1,61,O,257863,.,.,.,1
AUS,1,1997,1997,1,1,42,O,21428,.,.,.,0
AUS,1,1997,1997,1,1,61,O,21633,.,.,.,1
AUS,1,1997,1997,2,1,42,O,19468,.,.,.,0
AUS,1,1997,1997,2,1,61,O,19645,.,.,.,1
AUS,1,1997,1997,3,1,42,O,21500,.,.,.,0
AUS,1,1997,1997,3,1,61,O,21706,.,.,.,1
AUS,1,1997,1997,4,1,42,O,20733,.,.,.,0
AUS,1,1997,1997,4,1,61,O,20948,.,.,.,1
AUS,1,1997,1997,5,1,42,O,21532,.,.,.,0
AUS,1,1997,1997,5,1,61,O,21741,.,.,.,1
AUS,1,1997,1997,6,1,42,O,20847,.,.,.,0
AUS,1,1997,1997,6,1,61,O,21067,.,.,.,1
AUS,1,1997,1997,7,1,42,O,21850,.,.,.,0
AUS,1,1997,1997,7,1,61,O,22082,.,.,.,1
AUS,1,1997,1997,8,1,42,O,21242,.,.,.,0
AUS,1,1997,1997,8,1,61,O,21475,.,.,.,1
AUS,1,1997,1997,9,1,42,O,21779,.,.,.,0
AUS,1,1997,1997,9,1,61,O,22018,.,.,.,1
AUS,1,1997,1997,10,1,42,O,22266,.,.,.,0
AUS,1,1997,1997,10,1,61,O,22511,.,.,.,1
AUS,1,1997,1997,11,1,42,O,19770,.,.,.,0
AUS,1,1997,1997,11,1,61,O,19959,.,.,.,1
AUS,1,1997,1997,12,1,42,O,20419,.,.,.,0
AUS,1,1997,1997,12,1,61,O,20683,.,.,.,1
AUS,1,1997,1997,TOT,1,42,O,252834,.,.,.,0
AUS,1,1997,1997,TOT,1,61,O,255468,.,.,.,1
AUS,1,1998,1998,1,1,42,O,20805,.,.,.,0
AUS,1,1998,1998,1,1,61,O,21046,.,.,.,1
AUS,1,1998,1998,2,1,42,O,19485,.,.,.,0
AUS,1,1998,1998,2,1,61,O,19726,.,.,.,1
AUS,1,1998,1998,3,1,42,O,21661,.,.,.,0
AUS,1,1998,1998,3,1,61,O,21926,.,.,.,1
AUS,1,1998,1998,4,1,42,O,20841,.,.,.,0
AUS,1,1998,1998,4,1,61,O,21108,.,.,.,1
AUS,1,1998,1998,5,1,42,O,20932,.,.,.,0
AUS,1,1998,1998,5,1,61,O,21205,.,.,.,1
AUS,1,1998,1998,6,1,42,O,20631,.,.,.,0
AUS,1,1998,1998,6,1,61,O,20889,.,.,.,1
AUS,1,1998,1998,7,1,42,O,21759,.,.,.,0
AUS,1,1998,1998,7,1,61,O,22029,.,.,.,1
AUS,1,1998,1998,8,1,42,O,21048,.,.,.,0
AUS,1,1998,1998,8,1,61,O,21303,.,.,.,1
AUS,1,1998,1998,9,1,42,O,21633,.,.,.,0
AUS,1,1998,1998,9,1,61,O,21887,.,.,.,1
AUS,1,1998,1998,10,1,42,O,21665,.,.,.,0
AUS,1,1998,1998,10,1,61,O,21961,.,.,.,1
AUS,1,1998,1998,11,1,42,O,19693,.,.,.,0
AUS,1,1998,1998,11,1,61,O,19967,.,.,.,1
AUS,1,1998,1998,12,1,42,O,20197,.,.,.,0
AUS,1,1998,1998,12,1,61,O,20450,.,.,.,1
AUS,1,1998,1998,TOT,1,42,O,250350,.,.,.,0
AUS,1,1998,1998,TOT,1,61,O,253497,.,.,.,1
AUS,1,1999,1999,1,1,42,O,21150,.,.,.,0
AUS,1,1999,1999,1,1,61,O,21422,.,.,.,1
AUS,1,1999,1999,2,1,42,O,19828,.,.,.,0
AUS,1,1999,1999,2,1,61,O,20073,.,.,.,1
AUS,1,1999,1999,3,1,42,O,22348,.,.,.,0
AUS,1,1999,1999,3,1,61,O,22686,.,.,.,1
AUS,1,1999,1999,4,1,42,O,20999,.,.,.,0
AUS,1,1999,1999,4,1,61,O,21275,.,.,.,1
AUS,1,1999,1999,5,1,42,O,21138,.,.,.,0
AUS,1,1999,1999,5,1,61,O,21412,.,.,.,1
AUS,1,1999,1999,6,1,42,O,21068,.,.,.,0
AUS,1,1999,1999,6,1,61,O,21362,.,.,.,1
AUS,1,1999,1999,7,1,42,O,21525,.,.,.,0
AUS,1,1999,1999,7,1,61,O,21879,.,.,.,1
AUS,1,1999,1999,8,1,42,O,21490,.,.,.,0
AUS,1,1999,1999,8,1,61,O,21822,.,.,.,1
AUS,1,1999,1999,9,1,42,O,21919,.,.,.,0
AUS,1,1999,1999,9,1,61,O,22256,.,.,.,1
AUS,1,1999,1999,10,1,42,O,21048,.,.,.,0
AUS,1,1999,1999,10,1,61,O,21354,.,.,.,1
AUS,1,1999,1999,11,1,42,O,19689,.,.,.,0
AUS,1,1999,1999,11,1,61,O,20012,.,.,.,1
AUS,1,1999,1999,12,1,42,O,20441,.,.,.,0
AUS,1,1999,1999,12,1,61,O,20761,.,.,.,1
AUS,1,1999,1999,TOT,1,42,O,252643,.,.,.,0
AUS,1,1999,1999,TOT,1,61,O,256314,.,.,.,1
AUS,1,2000,2000,1,1,42,O,21367,.,.,.,0
AUS,1,2000,2000,1,1,61,O,21709,.,.,.,1
AUS,1,2000,2000,2,1,42,O,20015,.,.,.,0
AUS,1,2000,2000,2,1,61,O,20367,.,.,.,1
AUS,1,2000,2000,3,1,42,O,22025,.,.,.,0
AUS,1,2000,2000,3,1,61,O,22352,.,.,.,1
AUS,1,2000,2000,4,1,42,O,20336,.,.,.,0
AUS,1,2000,2000,4,1,61,O,20672,.,.,.,1
AUS,1,2000,2000,5,1,42,O,21663,.,.,.,0
AUS,1,2000,2000,5,1,61,O,22066,.,.,.,1
AUS,1,2000,2000,6,1,42,O,20693,.,.,.,0
AUS,1,2000,2000,6,1,61,O,21055,.,.,.,1
AUS,1,2000,2000,7,1,42,O,20587,.,.,.,0
AUS,1,2000,2000,7,1,61,O,20954,.,.,.,1
AUS,1,2000,2000,8,1,42,O,21525,.,.,.,0
AUS,1,2000,2000,8,1,61,O,21920,.,.,.,1
AUS,1,2000,2000,9,1,42,O,21490,.,.,.,0
AUS,1,2000,2000,9,1,61,O,21866,.,.,.,1
AUS,1,2000,2000,10,1,42,O,22076,.,.,.,0
AUS,1,2000,2000,10,1,61,O,22530,.,.,.,1
AUS,1,2000,2000,11,1,42,O,20278,.,.,.,0
AUS,1,2000,2000,11,1,61,O,20646,.,.,.,1
AUS,1,2000,2000,12,1,42,O,19250,.,.,.,0
AUS,1,2000,2000,12,1,61,O,19654,.,.,.,1
AUS,1,2000,2000,TOT,1,42,O,251305,.,.,.,0
AUS,1,2000,2000,TOT,1,61,O,255791,.,.,.,1
AUS,1,2001,2001,1,1,42,O,20186,.,.,.,0
AUS,1,2001,2001,1,1,33,O,20393,.,.,.,0
AUS,1,2001,2001,1,1,61,O,20588,.,.,.,1
AUS,1,2001,2001,2,1,42,O,19244,.,.,.,0
AUS,1,2001,2001,2,1,33,O,19439,.,.,.,0
AUS,1,2001,2001,2,1,61,O,19612,.,.,.,1
AUS,1,2001,2001,3,1,42,O,21642,.,.,.,0
AUS,1,2001,2001,3,1,33,O,21849,.,.,.,0
AUS,1,2001,2001,3,1,61,O,22081,.,.,.,1
AUS,1,2001,2001,4,1,42,O,20344,.,.,.,0
AUS,1,2001,2001,4,1,33,O,20525,.,.,.,0
AUS,1,2001,2001,4,1,61,O,20721,.,.,.,1
AUS,1,2001,2001,5,1,42,O,21028,.,.,.,0
AUS,1,2001,2001,5,1,33,O,21232,.,.,.,0
AUS,1,2001,2001,5,1,61,O,21447,.,.,.,1
AUS,1,2001,2001,6,1,42,O,20177,.,.,.,0
AUS,1,2001,2001,6,1,33,O,20370,.,.,.,0
AUS,1,2001,2001,6,1,61,O,20587,.,.,.,1
AUS,1,2001,2001,7,1,42,O,20869,.,.,.,0
AUS,1,2001,2001,7,1,33,O,21079,.,.,.,0
AUS,1,2001,2001,7,1,61,O,21304,.,.,.,1
AUS,1,2001,2001,8,1,42,O,21545,.,.,.,0
AUS,1,2001,2001,8,1,33,O,21716,.,.,.,0
AUS,1,2001,2001,8,1,61,O,21965,.,.,.,1
AUS,1,2001,2001,9,1,42,O,21258,.,.,.,0
AUS,1,2001,2001,9,1,33,O,21471,.,.,.,0
AUS,1,2001,2001,9,1,61,O,21713,.,.,.,1
AUS,1,2001,2001,10,1,42,O,21303,.,.,.,0
AUS,1,2001,2001,10,1,33,O,21522,.,.,.,0
AUS,1,2001,2001,10,1,61,O,21740,.,.,.,1
AUS,1,2001,2001,11,1,42,O,19579,.,.,.,0
AUS,1,2001,2001,11,1,33,O,19772,.,.,.,0
AUS,1,2001,2001,11,1,61,O,20030,.,.,.,1
AUS,1,2001,2001,12,1,42,O,19329,.,.,.,0
AUS,1,2001,2001,12,1,33,O,19507,.,.,.,0
AUS,1,2001,2001,12,1,61,O,19721,.,.,.,1
AUS,1,2001,2001,TOT,1,42,O,246504,.,.,.,0
AUS,1,2001,2001,TOT,1,33,O,248875,.,.,.,0
AUS,1,2001,2001,TOT,1,61,O,251509,.,.,.,1
AUS,1,2002,2002,1,1,42,O,21019,.,.,.,0
AUS,1,2002,2002,1,1,33,O,21245,.,.,.,0
AUS,1,2002,2002,1,1,61,O,21511,.,.,.,1
AUS,1,2002,2002,2,1,42,O,19535,.,.,.,0
AUS,1,2002,2002,2,1,33,O,19757,.,.,.,0
AUS,1,2002,2002,2,1,61,O,19993,.,.,.,1
AUS,1,2002,2002,3,1,42,O,21295,.,.,.,0
AUS,1,2002,2002,3,1,33,O,21539,.,.,.,0
AUS,1,2002,2002,3,1,61,O,21790,.,.,.,1
AUS,1,2002,2002,4,1,42,O,20400,.,.,.,0
AUS,1,2002,2002,4,1,33,O,20658,.,.,.,0
AUS,1,2002,2002,4,1,61,O,20894,.,.,.,1
AUS,1,2002,2002,5,1,42,O,20996,.,.,.,0
AUS,1,2002,2002,5,1,33,O,21257,.,.,.,0
AUS,1,2002,2002,5,1,61,O,21483,.,.,.,1
AUS,1,2002,2002,6,1,42,O,19854,.,.,.,0
AUS,1,2002,2002,6,1,33,O,20111,.,.,.,0
AUS,1,2002,2002,6,1,61,O,20348,.,.,.,1
AUS,1,2002,2002,7,1,42,O,21135,.,.,.,0
AUS,1,2002,2002,7,1,33,O,21382,.,.,.,0
AUS,1,2002,2002,7,1,61,O,21610,.,.,.,1
AUS,1,2002,2002,8,1,42,O,20900,.,.,.,0
AUS,1,2002,2002,8,1,33,O,21134,.,.,.,0
AUS,1,2002,2002,8,1,61,O,21372,.,.,.,1
AUS,1,2002,2002,9,1,42,O,21236,.,.,.,0
AUS,1,2002,2002,9,1,33,O,21485,.,.,.,0
AUS,1,2002,2002,9,1,61,O,21692,.,.,.,1
AUS,1,2002,2002,10,1,42,O,21503,.,.,.,0
AUS,1,2002,2002,10,1,33,O,21748,.,.,.,0
AUS,1,2002,2002,10,1,61,O,22003,.,.,.,1
AUS,1,2002,2002,11,1,42,O,19656,.,.,.,0
AUS,1,2002,2002,11,1,33,O,19887,.,.,.,0
AUS,1,2002,2002,11,1,61,O,20109,.,.,.,1
AUS,1,2002,2002,12,1,42,O,19985,.,.,.,0
AUS,1,2002,2002,12,1,33,O,20251,.,.,.,0
AUS,1,2002,2002,12,1,61,O,20471,.,.,.,1
AUS,1,2002,2002,TOT,1,42,O,247514,.,.,.,0
AUS,1,2002,2002,TOT,1,33,O,250454,.,.,.,0
AUS,1,2002,2002,TOT,1,61,O,253276,.,.,.,1
AUS,1,2003,2003,1,1,42,O,20442,.,.,.,0
AUS,1,2003,2003,1,1,33,O,20664,.,.,.,0
AUS,1,2003,2003,1,1,61,O,20865,.,.,.,1
AUS,1,2003,2003,2,1,42,O,18958,.,.,.,0
AUS,1,2003,2003,2,1,33,O,19226,.,.,.,0
AUS,1,2003,2003,2,1,61,O,19436,.,.,.,1
AUS,1,2003,2003,3,1,42,O,20914,.,.,.,0
AUS,1,2003,2003,3,1,33,O,21179,.,.,.,0
AUS,1,2003,2003,3,1,61,O,21397,.,.,.,1
AUS,1,2003,2003,4,1,42,O,20058,.,.,.,0
AUS,1,2003,2003,4,1,33,O,20335,.,.,.,0
AUS,1,2003,2003,4,1,61,O,20553,.,.,.,1
AUS,1,2003,2003,5,1,42,O,20886,.,.,.,0
AUS,1,2003,2003,5,1,33,O,21192,.,.,.,0
AUS,1,2003,2003,5,1,61,O,21404,.,.,.,1
AUS,1,2003,2003,6,1,42,O,20748,.,.,.,0
AUS,1,2003,2003,6,1,33,O,21006,.,.,.,0
AUS,1,2003,2003,6,1,61,O,21206,.,.,.,1
AUS,1,2003,2003,7,1,42,O,21436,.,.,.,0
AUS,1,2003,2003,7,1,33,O,21713,.,.,.,0
AUS,1,2003,2003,7,1,61,O,21920,.,.,.,1
AUS,1,2003,2003,8,1,42,O,21139,.,.,.,0
AUS,1,2003,2003,8,1,33,O,21399,.,.,.,0
AUS,1,2003,2003,8,1,61,O,21615,.,.,.,1
AUS,1,2003,2003,9,1,42,O,21614,.,.,.,0
AUS,1,2003,2003,9,1,33,O,21888,.,.,.,0
AUS,1,2003,2003,9,1,61,O,22087,.,.,.,1
AUS,1,2003,2003,10,1,42,O,22047,.,.,.,0
AUS,1,2003,2003,10,1,33,O,22339,.,.,.,0
AUS,1,2003,2003,10,1,61,O,22552,.,.,.,1
AUS,1,2003,2003,11,1,42,O,19267,.,.,.,0
AUS,1,2003,2003,11,1,33,O,19561,.,.,.,0
AUS,1,2003,2003,11,1,61,O,19769,.,.,.,1
AUS,1,2003,2003,12,1,42,O,20216,.,.,.,0
AUS,1,2003,2003,12,1,33,O,20544,.,.,.,0
AUS,1,2003,2003,12,1,61,O,20749,.,.,.,1
AUS,1,2003,2003,TOT,1,42,O,247725,.,.,.,0
AUS,1,2003,2003,TOT,1,33,O,251046,.,.,.,0
AUS,1,2003,2003,TOT,1,61,O,253553,.,.,.,1
AUS,1,2004,2004,1,1,47,O,21446,.,.,.,0
AUS,1,2004,2004,1,1,42,O,21045,.,.,.,0
AUS,1,2004,2004,1,1,33,O,21410,.,.,.,0
AUS,1,2004,2004,1,1,61,O,21622,.,.,.,1
AUS,1,2004,2004,2,1,47,O,20128,.,.,.,0
AUS,1,2004,2004,2,1,42,O,19796,.,.,.,0
AUS,1,2004,2004,2,1,33,O,20086,.,.,.,0
AUS,1,2004,2004,2,1,61,O,20324,.,.,.,1
AUS,1,2004,2004,3,1,47,O,22174,.,.,.,0
AUS,1,2004,2004,3,1,42,O,21791,.,.,.,0
AUS,1,2004,2004,3,1,33,O,22123,.,.,.,0
AUS,1,2004,2004,3,1,61,O,22335,.,.,.,1
AUS,1,2004,2004,4,1,47,O,21234,.,.,.,0
